Unnamed: 0,battery_id,formula_charge,id_charge,stability_charge,formula_discharge,id_discharge,stability_discharge,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,working_ion
599,mp-1177006_Li,Li4Fe9CoO20,mp-765027,0.13146109630147065,Li6Fe9CoO20,mp-765392,0.058083688673613125,4.775238335000017,58.06388342588602,236.95065832520115,277.26888201426306,1131.4958671379916,0.02227254085150321,Li
600,mp-1177006_Li,Li6Fe9CoO20,mp-765392,0.058083688673613125,Li8Fe9CoO20,mp-759442,0.021489294217107442,4.2231158999999865,57.203695366306235,238.3406496678618,241.57783544020347,1006.540187228674,0.005866163666669254,Li
601,mp-1177006_Li,Li8Fe9CoO20,mp-759442,0.021489294217107442,Li10Fe9CoO20,mp-770651,0.003827036124978811,3.869270059999996,56.368621779613,237.63382121961627,218.10542057532032,919.4694296884528,0.002974443808620553,Li
602,mp-770976_Li,Mn(CoO2)4,mp-773238,0.06969940461538204,Li3Mn(CoO2)4,mp-756302,0.059477711249999565,3.1533451399999994,182.949833772866,896.5823207081844,576.9039691914749,2827.233503615074,0.06748503223274027,Li
603,mp-31548_Li,LiCoP2O7,mp-26406,0.03789556909090308,Li2CoP2O7,mp-697726,0.033731537673610035,4.1485819599999925,108.61420900426808,333.1600078082875,450.5949480747753,1382.141598186918,0.023358489390924886,Li
604,mp-761658_Li,LiCoP2O7,mp-754170,0.0331513049999943,Li2CoP2O7,mp-757366,0.049723370590275984,3.9044930599999983,108.61420900426808,334.64617126378613,424.083425274554,1306.623653255023,0.05777267090459825,Li
605,mp-761664_Li,CoP2O7,mp-766033,0.06886736893750722,LiCoP2O7,mp-766426,0.04749763136363061,4.729073117499999,111.75781264024192,334.2802724937623,528.5108674275697,1580.8358503608256,0.029221289191222025,Li
606,mp-761664_Li,LiCoP2O7,mp-766426,0.04749763136363061,Li2CoP2O7,mp-757776,0.04420444309027617,4.128529779999999,108.61420900426808,326.88061162674273,448.4169964052648,1349.5363396056212,0.022637197202350908,Li
607,mp-31580_Li,LiCoP2O7,mp-705301,0.05168111068181247,Li2CoP2O7,mp-26333,0.02707176559027591,4.380140182500004,108.61420900426808,323.15307539308634,475.7454612500486,1415.455770627711,0.04034648442726674,Li
608,mp-504263_Li,Li5Co9(P2O7)8,mp-705379,0.05292385633721075,Li14Co9(P2O7)8,mp-504263,0.054669581754383856,4.098927950000006,119.46462330948431,368.2227482254783,489.6768835194676,1509.3185145272287,0.013061073424688985,Li
609,mp-585224_Li,Co5(P2O7)4,mp-704226,0.0612580882164675,Li6Co5(P2O7)4,mp-705429,0.0569353733687965,4.2416614016666605,155.80969194695342,499.1593223563993,660.8919563369652,2117.2648309212254,0.019641941118338613,Li
610,mp-1176796_Li,LiCo2(PO4)3,mp-26088,0.0795219860416756,Li3Co2(PO4)3,mp-584742,0.021504468479173863,4.755575337499995,126.54042223321915,401.05175097962746,601.7725111691333,1907.2318160199065,0.007621795499071605,Li
