,battery_id,formula_charge,id_charge,stability_charge,formula_discharge,id_discharge,stability_discharge,average_voltage,max_delta_volume,working_ion
2167,mp-26209_Li,BiP2O7,mp-26210,0.043817304937498136,LiBiP2O7,mp-26209,0.010670485530304141,4.8317830100000005,0.02361350145587382,Li
2168,mp-672979_Li,BiP2O7,mp-672981,0.05062307343749861,LiBiP2O7,mp-672979,0.01958424666666847,4.801789322499991,0.04592546736408565,Li
2169,mp-759673_Li,BiP2O7,mp-766118,0.05813045043749909,LiBiP2O7,mp-759673,0.05048036575757742,4.537005782499994,0.0455901754722885,Li
2170,mp-26594_Li,BiP2O7,mp-26594,0.041469796937498415,LiBiP2O7,mp-684489,0.03381876893939584,4.553676812499992,0.06231235351358144,Li
2171,mp-26129_Li,BiP2O7,mp-672945,0.09145833268749914,LiBiP2O7,mp-26129,0.008196213030304378,5.335410285,0.03270348781010379,Li
2172,mp-25940_Li,BiP2O7,mp-25940,0.05157002543749911,LiBiP2O7,mp-684109,0.04507316439393971,4.530880747500012,0.00133429014790587,Li
2173,mp-26285_Li,Bi2(PO4)3,mp-26286,0.08043459136029263,LiBi2(PO4)3,mp-26285,0.06714971817129634,4.669678427500008,0.049988360440509805,Li
2174,mp-26285_Li,Bi2(PO4)3,mp-26286,0.08043459136029263,Li3Bi2(PO4)3,mp-27069,0.03733979062499859,4.558233249166673,0.049988360440509805,Li
2175,mp-540013_Li,LiBi2(PO4)3,mp-540013,0.10384396247685235,Li3Bi2(PO4)3,mp-684042,0.04723362524999963,4.733820512500001,0.003218388721485166,Li
2176,mp-25929_Li,Bi2(PO4)3,mp-26074,0.06946963224264646,LiBi2(PO4)3,mp-504151,0.057892153865741314,4.649910280000006,0.0374644581447654,Li
2177,mp-25929_Li,Bi2(PO4)3,mp-26074,0.06946963224264646,Li3Bi2(PO4)3,mp-25929,0.03810975774999914,4.490965366666668,0.0374644581447654,Li
2178,mp-26301_Li,LiBi2(PO4)3,mp-585241,0.05845886456018601,Li3Bi2(PO4)3,mp-684504,0.03564550224999952,4.441235861249998,0.06342053259998548,Li
2179,mp-26173_Li,Bi3(PO5)2,mp-584116,0.07781211233333352,LiBi3(PO5)2,mp-26173,0.012159805138890256,4.730343640000006,0.023983273584250453,Li
2180,mp-1222682_Li,Li(BC)2,mp-1222682,0.26357590545000154,LiBC,mp-9244,0.0,2.3085935099999992,0.011519689658215482,Li
2181,mp-25205_Li,Cu5(Si2O7)2,mp-25205,0.11754998347826184,Li2Cu5(Si2O7)2,mp-554014,0.08267038999999521,3.946802585000005,0.01811337797279422,Li
2182,mp-761807_Li,Cr3Co3(SbO8)2,mp-761807,0.10166710695835057,Li4Cr3Co3(SbO8)2,mp-762055,0.026914691964249116,4.301086747499999,0.06535822359187393,Li
2183,mp-565565_Li,K2VPO6,mp-565565,-1.7763568394002505e-15,K2LiVPO6,mp-764301,0.0874217638762671,1.8845933600000013,0.010159759492131215,Li
2184,mp-765421_Li,LiVCo3(PO4)6,mp-770142,0.08780823062498655,Li8VCo3(PO4)6,mp-765421,0.09256005693464697,4.09322720857142,0.0632612425193182,Li
2185,mp-1177182_Li,VCo3(PO4)4,mp-761621,0.05215711098962217,Li4VCo3(PO4)4,mp-1177182,0.03638112475445432,3.6629561699999984,0.04163215753877614,Li
2186,mp-765840_Li,V3Co(PO4)4,mp-775494,0.037504462395819615,Li4V3Co(PO4)4,mp-765840,0.07415091229761206,2.5278841475000013,0.039187158351218665,Li
2187,mp-763842_Li,Na3MnBPO7,mp-770015,0.00941787323832699,Na3LiMnBPO7,mp-763842,0.07663491038690662,1.7878378649999909,0.08138055705527614,Li
2188,mp-771678_Li,NaFe2(SiO3)4,mp-771678,0.06114757273026061,NaLiFe2(SiO3)4,mp-853133,0.005337035624997988,4.883938239999997,0.002898145953964315,Li
2189,mp-1176384_Li,Na3Fe5(SiO3)10,mp-1176384,0.04850067486978826,Na3Li2Fe5(SiO3)10,mp-775329,0.004437944899995827,4.881942645000015,0.0009051982154117955,Li
2190,mp-767564_Li,Na5Fe6(SiO3)12,mp-767634,0.018769071218216027,Na5LiFe6(SiO3)12,mp-767564,0.003676157375004152,4.7156808299999735,0.00308968635493434,Li
2191,mp-775293_Li,Na9Fe10(SiO3)20,mp-775293,0.010912834362368784,Na9LiFe10(SiO3)20,mp-775304,0.0023672775249972133,4.672517920000052,0.0019052890652706544,Li
2192,mp-1101161_Li,ZnFe(PO4)2,mp-1101161,0.07503471895833691,Li2ZnFe(PO4)2,mp-771869,0.0245134743750004,4.158621715000001,0.011926354231991398,Li
2193,mp-773318_Li,Mg(Fe5O8)2,mp-773318,0.21525368666666633,LiMg(Fe5O8)2,mp-773699,0.20781592000000426,2.319186220000011,0.0010412884316686188,Li
2194,mp-777250_Li,Li2Mn3(BO3)3,mp-777250,0.06717198305555527,Li5Mn6(BO3)6,mp-853270,0.02760796969842616,3.9874613750000116,0.014681430989247124,Li
2195,mp-780111_Li,LiMn3(BO3)3,mp-850071,0.0910425056770574,Li2Mn3(BO3)3,mp-850952,0.05041752511437814,3.3979699449999976,0.008762787427466279,Li
2196,mp-780111_Li,LiMn3(BO3)3,mp-850071,0.0910425056770574,Li5Mn6(BO3)6,mp-781670,0.028659614698426594,3.3923140400000062,0.012307637921974646,Li
2197,mp-850096_Li,LiMn3(BO3)3,mp-850096,0.09097795848955847,Li2Mn3(BO3)3,mp-850881,0.03646135658496874,3.6341920549999904,0.002785274163045859,Li
2198,mp-851014_Li,Li2Mn3(BO3)3,mp-853213,0.053069188349674334,Li5Mn6(BO3)6,mp-851014,0.0276562446984272,3.506276729999984,0.01005492166262445,Li
2199,mp-780135_Li,LiMn3(BO3)3,mp-781682,0.0801091738020574,Li2Mn3(BO3)3,mp-780135,0.03688879805555523,3.4530249950000047,0.010825136608813013,Li
2200,mp-780135_Li,LiMn3(BO3)3,mp-781682,0.0801091738020574,Li5Mn6(BO3)6,mp-780308,0.02039510898414143,3.3721110666666805,0.010825136608813013,Li
2201,mp-769439_Li,Li3Mn4(BO3)4,mp-777784,0.028206017222220936,Li5Mn6(BO3)6,mp-769439,0.025113175269854793,2.858185810000069,0.00538778936704154,Li
2202,mp-1101197_Li,VPHO5,mp-1101197,-1.7763568394002505e-15,LiVPHO5,mp-767213,0.0,3.492407715000011,0.05346135246198647,Li
2203,mp-1101197_Li,VPHO5,mp-1101197,-1.7763568394002505e-15,Li2VPHO5,mp-778560,0.07897864030281632,2.4140965650000026,0.11467772183690061,Li
2204,mp-566658_Li,V(GeO3)2,mp-775220,0.05134958055556016,LiV(GeO3)2,mp-566658,-1.7763568394002505e-15,3.4532681950000117,0.005072395958128029,Li
2205,mp-1176514_Li,LiV2P4(HO8)2,mp-780941,0.04943039794993265,LiVP2HO8,mp-780110,0.030930311250015663,4.45742636499998,0.015333299242967335,Li
2206,mp-1176514_Li,LiV2P4(HO8)2,mp-780941,0.04943039794993265,Li2VP2HO8,mp-780754,-2.1316282072803006e-14,4.078085181666661,0.04921498786046219,Li
2207,mp-775753_Li,MnSn(PO4)2,mp-775753,0.026025208958323276,Li2MnSn(PO4)2,mp-861541,0.0595773324404858,2.6050080049999997,0.10244119022765852,Li
2208,mp-776839_Li,Mn3Sn(PO4)6,mp-778517,0.06370725345587491,Li6Mn3Sn(PO4)6,mp-776839,0.06628409012501546,4.12797232333333,0.06029548276207519,Li
2209,mp-1176895_Li,Mn7Sn(PO4)12,mp-778765,0.0691124601470472,Li8Mn7Sn(PO4)12,mp-1176895,0.018522101607739927,4.826910993749996,0.06012992470608869,Li
2210,mp-767327_Li,Mn3Sn(PO4)4,mp-775053,0.018735611354144588,Li4Mn3Sn(PO4)4,mp-767327,0.03299956800596604,3.2164875574999927,0.0854343960699031,Li
2211,mp-774344_Li,Mn5Sn(PO4)6,mp-774344,0.035737569652752654,Li4Mn5Sn(PO4)6,mp-853140,0.07954541118749248,3.3551227249999918,0.06964071896737001,Li
2212,mp-770656_Li,Li4TiFe5O12,mp-770656,0.1282485518636367,Li6TiFe5O12,mp-868572,0.049041372916666326,3.7320962099999995,0.013398197437632486,Li
2213,mp-764006_Li,Li2TiFe3O8,mp-772368,0.03853822395578188,Li3TiFe3O8,mp-764006,0.04488394200000734,3.4578632699999954,0.001709372545020349,Li
2214,mp-1177243_Li,Li3TiFe3O8,mp-762693,0.08299843766667347,Li4TiFe3O8,mp-1177243,0.03970085937500034,2.8435739499999975,0.010676891346175665,Li
2215,mp-769962_Li,Li3TiFe3O8,mp-769966,0.046766882333340476,Li4TiFe3O8,mp-769962,0.026985088124999557,2.5035529600000124,0.0102169732183226,Li
2216,mp-762689_Li,Li4Ti2Fe5O12,mp-762689,0.04250572043478673,Li5Ti2Fe5O12,mp-771453,0.022017670208334117,2.590647314999989,0.010061645619122928,Li
2217,mp-762684_Li,Li2Ti(FeO3)2,mp-762684,0.06587290969695925,Li3Ti(FeO3)2,mp-775407,0.05637723375000103,2.281886336666664,0.006849862456767664,Li
2218,mp-762709_Li,LiTiFe2O5,mp-762709,0.0716822505555541,Li2TiFe2O5,mp-775791,0.03040202249999968,2.563664194999992,0.0005757989519004081,Li
2219,mp-1177123_Li,Li2Ti2Fe3O10,mp-762700,0.0698225636358556,Li3Ti2Fe3O10,mp-762694,0.05255202976189377,3.9178518700000255,0.0102386225868345,Li
2220,mp-1177123_Li,Li2Ti2Fe3O10,mp-762700,0.0698225636358556,Li4Ti2Fe3O10,mp-762758,0.03787242078947184,3.2778062050000094,0.0102386225868345,Li
2221,mp-1177123_Li,Li2Ti2Fe3O10,mp-762700,0.0698225636358556,Li5Ti2Fe3O10,mp-1177123,0.01609996225000021,3.0315429966666776,0.0102386225868345,Li
2222,mp-762695_Li,Li4Ti3(FeO4)3,mp-762695,0.07940048971593061,Li2TiFeO4,mp-772244,0.0448591399999998,2.584381275000006,0.005901365249465718,Li
2223,mp-1177839_Li,TiFeO4,mp-773534,0.0875165048958344,Li2TiFeO4,mp-1177839,0.05657885999999923,3.065606335000003,0.07466329414780692,Li
2224,mp-762701_Li,LiTiFeO4,mp-774090,0.017849116530623377,Li2TiFeO4,mp-765697,0.04447918437499965,2.0881390350000024,0.008674776641913517,Li
2225,mp-773987_Li,Ti12Fe5O32,mp-773987,0.10072752871173485,Li7Ti12Fe5O32,mp-774059,0.010902999196428453,3.2944555600000016,0.027511598079186017,Li
2226,mp-1043728_Li,Mn(Si2O5)2,mp-1043728,0.1767869193333329,LiMn(Si2O5)2,mp-850492,0.06631766625000068,5.090030152499982,0.0860472100714551,Li
2227,mp-761517_Li,Li3MnSi2O7,mp-767274,0.10857825155416556,Li4MnSi2O7,mp-761517,0.023683255357141775,4.024399149999999,0.014086042684890776,Li
2228,mp-1142713_Li,Mn(SiO3)2,mp-1142713,0.11095530916666796,LiMn(SiO3)2,mp-767360,0.04131532300000629,4.084753575000013,0.08008087859454283,Li
2229,mp-1142713_Li,Mn(SiO3)2,mp-1142713,0.11095530916666796,Li2Mn(SiO3)2,mp-767303,0.09304116499999626,3.2089920325000048,0.1448405650355864,Li
2230,mp-761598_Li,Li2Mn2Si3O10,mp-767853,0.07742623529412374,Li4Mn2Si3O10,mp-761598,0.015083505526315655,3.458359772499994,0.005445648145694371,Li
2231,mp-767344_Li,Mn2Si2O7,mp-767344,0.09089854193181601,Li2Mn2Si2O7,mp-859137,0.04011051971153545,3.2004558549999986,0.05335544125521152,Li
2232,mp-767709_Li,Mn3Si3O10,mp-861566,0.07231598656250071,Li2Mn3Si3O10,mp-767709,0.01642410624999968,3.3052140899999976,0.055798399634324314,Li
2233,mp-767874_Li,Mn4Si4O13,mp-767874,0.06990966077381167,Li2Mn4Si4O13,mp-861609,0.012343036902175086,3.4666096674999998,0.04200703762932112,Li
2234,mp-767982_Li,Li3Mn2(SiO4)2,mp-767982,0.09899342047223758,Li2MnSiO4,mp-849394,0.006712340624998703,4.276848660000018,0.006940502094840539,Li
2235,mp-1177629_Li,Li3Mn2(SiO4)2,mp-1177629,0.09898069713890223,Li2MnSiO4,mp-566680,0.0005061637499998994,4.375956639999975,0.0010697902302874152,Li
